source_id,mission,instrument,sector,tic_id,stellar_radius,stellar_mass,stellar_teff,stellar_tmag,stellar_logg,stellar_ra,stellar_dec,bls_period,bls_power,bls_depth_ppm,tls_period,tls_sde,tls_snr,tls_odd_even_mismatch,cascade_status,cascade_confirmed,period,period_err,t0,duration_hours,depth,depth_ppm,rp_rs,rp_rs_err,impact_parameter,a_over_rs,inclination_deg,u1,u2,log_jitter,baseline,planet_radius_rearth,planet_radius_rjup,semi_major_axis_au,equilibrium_temperature_k,insolation_flux,stellar_density_gcm3,transit_depth_ppm,snr_adopted,snr_tls,snr_dutycycle,noise_ppm,cdpp_1hr_ppm,data_completeness,n_points,n_transits,residual_rms_ppm,transit_symmetry,timing_rms_min,fpp,is_false_positive,is_variable_star,is_binary_suspect,secondary_eclipse_depth_ppm,n_vetting_pass,n_vetting_fail,n_vetting_warn,vetting_flags,total_score,candidate_class,is_anomalous,anomaly_flags,fit_method,log_likelihood,r_hat_max,n_divergences,mcmc_converged,json_path,figure_dir,tid,novelty_status,discovery_priority,discovery_reason,science_priority_bucket,science_priority_score,science_priority_reason
TIC 388637626,TESS,TESS,18,388637626,0.880214,1.05,5830.0,10.396,4.57008,2.04479520537834,82.8659803885828,10.958840981411347,72.4261151907144,8388.210872916636,11.239312089248346,9.924815306482683,49.39310577862996,,period_mismatch,False,11.239312089248346,inf,1791.4401568720575,2.2198550498019105,0.008836145108396476,8836.145108396477,0.08453539114723282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.125334270714365,0.7240880747317353,0.09981310622038536,763.6135429637648,80.60564736563886,2.171224082141792,7146.23235641565,49.39310577862996,49.39310577862996,0.5902390638217745,1678.1353316672069,1119.50949518103,0.8262556813318462,13406,2,0.0,0.9834223288122487,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_388637626_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_388637626/figures,388637626,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,25,class C; snr>=20
TIC 365963199,TESS,TESS,17,365963199,1.1062,0.75,4705.0,7.8774,4.22546,4.04828325619788,30.5325787133942,19.388648235291228,35.825673891261374,1139.4187517917987,11.74147081519583,7.465799409822122,8.573551212744142,,period_mismatch,False,11.74147081519583,inf,1776.3228218007232,2.538105873454637,0.0009667227591456662,966.7227591456661,0.02796134888482774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.377584094442161,0.30099295397654297,0.09186147350959074,720.1359106189998,63.757143962652194,0.7813407314187389,781.8370314590575,8.573551212744142,8.573551212744142,0.11389426761145895,927.5431595359122,280.26130105856794,0.7701058433164606,13021,2,0.0,0.9834601427969273,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_365963199_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_365963199/figures,365963199,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,25,watchlist; class C; snr>=7.5
TIC 405210193,TESS,TESS,42,405210193,0.843637,0.62,3952.0,10.7045,4.37815,4.09739052904822,6.34053854068936,13.519309271722982,7.103373761860764,784.460556818023,8.703013159901372,3.59524601633008,5.522775640557372,0.772932358345257,period_mismatch,False,8.703013159901372,0.04877169275090232,2452.594609338528,2.3469932283684996,0.0006750067386261938,675.0067386261937,0.023364753366212413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1524408118120877,0.19181447451539768,0.07061142472755005,602.5068310126102,31.24056518330593,1.4561462539275418,545.9116998639344,5.522775640557372,5.522775640557372,0.060862463696150775,1529.2408747958552,337.7255975548827,0.6680124761255307,11055,3,0.0,0.9850235484387433,0.0,0.014285714285714285,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_405210193_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_405210193/figures,405210193,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,25,watchlist; class C; snr>=5.5; 3+ transits
TIC 415779282,TESS,TESS,17,415779282,0.7412,0.65,4153.0,10.6693,4.51111,5.64074031410506,36.6863108859878,0.44764441154216017,7.100474118702729,182.60887806076374,10.631570445277246,5.516399265082839,5.247561855534483,,period_mismatch,False,10.631570445277246,0.03850447649416289,1764.6935153215077,1.3995402474310408,0.0010231391151961367,1023.1391151961367,0.028765669806470273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3282215241262985,0.20747914913848606,0.08197234968508806,550.8085353741734,21.820948666083517,2.2510611276894443,827.4637594148755,5.247561855534483,5.247561855534483,0.06949096203147172,1444.4955751141172,324.8550851108614,0.7761847963061603,12849,3,0.0,0.9932980264408098,0.0,0.0,False,False,False,26.72088887645252,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_415779282_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_415779282/figures,415779282,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; 3+ transits
TIC 258866681,TESS,TESS,57,258866681,0.827538,0.91,5303.36,7.118,4.56153,1.2346731283706,23.2696286989997,18.596936791641955,8.072693803369736,220.639778402143,10.447391871264177,5.102079052474439,5.138577654083064,,period_mismatch,False,10.447391871264177,0.0341970785148078,2853.474148605535,2.244531502785186,0.00013421856809858745,134.21856809858747,0.010418697948867343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9414901726346016,0.08390077057370121,0.09063940343470747,706.7914369952977,59.16108069099389,2.26442384670774,108.54926694973258,5.138577654083064,5.138577654083064,0.0484804911985619,293.96520223338155,56.966496544880535,0.8680733958251803,17970,3,0.0,0.9978679941211169,0.0,0.0,False,False,False,3.7507427188554487,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258866681_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258866681/figures,258866681,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; 3+ transits
TIC 461342461,TESS,TESS,24,461342461,0.862875,0.87,5148.0,7.8295,4.50569,2.23848988757622,66.4566594154952,13.491214385543865,8.598092500577664,354.10801580715304,9.829080389727057,4.175921353209638,5.008734744874659,0.5908899641352103,period_mismatch,False,9.829080389727057,0.10104546024722172,1957.072180374628,3.5151734785368154,0.00016348786947972815,163.48786947972815,0.011498730992667414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0834582943707025,0.09655224071834255,0.08573266552137754,720.3507873652997,63.83327437312838,1.9096587062605355,132.2208144417301,5.008734744874659,5.008734744874659,0.04220475307929862,512.0866710495843,97.35526293494189,0.954416223917849,18194,3,0.0,0.9947800247143458,0.0,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_461342461_S24.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_461342461/figures,461342461,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; 3+ transits
TIC 468255882,TESS,TESS,19,468255882,0.773668,0.88,5185.0,7.8916,4.60544,4.21881887414485,81.6636346885349,19.73280216344259,61.9157587470542,1848.9724320370772,10.124790903370355,2.7120012622095144,9.33618283050469,2.577764475655011,period_mismatch,False,10.124790903370355,0.06233713795787832,1826.109790292419,2.377839051586787,0.0016876764286791746,1687.6764286791745,0.03694466553772388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1211940597127144,0.27814479038815115,0.08777744129623499,678.9524133768341,50.37653901582061,2.6797787152173416,1364.9083116942825,9.33618283050469,9.33618283050469,0.08306573738132157,1870.1326134478797,481.555914176232,0.9397463003708206,16953,2,0.0,0.9981529110862434,0.0,0.07894736842105263,False,False,False,33.15342487308914,6,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_468255882_S19.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_468255882/figures,468255882,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,17,watchlist; class C; snr>=7.5; moderate odd-even mismatch
TIC 373456697,TESS,TESS,18,373456697,0.984607,1.15,6109.0,10.0995,4.51224,3.92560172541669,74.2719026310122,14.44056258324094,8.166910804950886,1234.8810772881968,9.316177213443112,3.024844210773707,5.762523967753936,1.6935621668064955,period_mismatch,False,9.316177213443112,0.039212887435843946,1791.4275078002422,1.7798751061629041,0.0006180653104868039,618.0653104868039,0.022357556213866547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4038183642186413,0.2142159514132625,0.09078674076439054,887.3502768002994,146.97766314279187,1.6989838357999119,499.8603198562026,5.762523967753936,5.762523967753936,0.05474570905504455,1160.1252701235885,222.2027277591137,0.8893796816317631,15123,3,0.0,0.9846624865583312,0.0,0.02857142857142857,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_373456697_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_373456697/figures,373456697,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,17,watchlist; class C; snr>=5.5; 3+ transits; moderate odd-even mismatch
TIC 428737024,TESS,TESS,18,428737024,0.775016,0.85,5082.0,10.0074,4.58887,7.69546086294263,74.4342487825557,12.013038619416356,10.616699178668867,1918.8872462447825,3.5112692656357805,6.077238371775381,4.940311393554334,0.8701957706420373,period_mismatch,False,3.5112692656357805,0.008534495925715424,1791.3919092470996,0.6934124014797529,0.0006456877150287088,645.6877150287088,0.022851694456417628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9339421342978944,0.1723429941477632,0.04282989894223013,953.5010754261106,195.95472071616044,2.5749398233564698,522.1999395294681,4.940311393554334,4.940311393554334,0.04589100652935115,1357.6432419317277,277.7884374666877,0.8893210196907417,15122,7,0.0,0.9942148194092625,2.1434545620183758e-10,0.0,False,False,False,15.607097625824906,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_428737024_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_428737024/figures,428737024,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 388633951,TESS,TESS,18,388633951,0.833351,0.948,5435.0,10.5082,4.57322,1.05603091986849,82.4096590573662,22.087963603743408,8.04241352611385,1459.2395636899846,4.4720008928110815,4.6550579726280175,4.495461765454657,1.1722358894735914,period_mismatch,False,4.4720008928110815,0.020741500057308127,1791.398922747259,0.7259192112194407,0.0006202295842336891,620.2295842336891,0.022396666632536994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0381012008984305,0.18162511541045015,0.052187763369652244,957.9302849526339,199.621169852503,2.309960844731071,501.610676248996,4.495461765454657,4.495461765454657,0.04202364549603616,1319.896061857946,254.95035584143932,0.8195203107970499,13191,5,0.0,0.9952151823173685,2.070773839769784e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_388633951_S18.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_388633951/figures,388633951,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
