source_id,mission,instrument,sector,tic_id,stellar_radius,stellar_mass,stellar_teff,stellar_tmag,stellar_logg,stellar_ra,stellar_dec,bls_period,bls_power,bls_depth_ppm,tls_period,tls_sde,tls_snr,tls_odd_even_mismatch,cascade_status,cascade_confirmed,period,period_err,t0,duration_hours,depth,depth_ppm,rp_rs,rp_rs_err,impact_parameter,a_over_rs,inclination_deg,u1,u2,log_jitter,baseline,planet_radius_rearth,planet_radius_rjup,semi_major_axis_au,equilibrium_temperature_k,insolation_flux,stellar_density_gcm3,transit_depth_ppm,snr_adopted,snr_tls,snr_dutycycle,noise_ppm,cdpp_1hr_ppm,data_completeness,n_points,n_transits,residual_rms_ppm,transit_symmetry,timing_rms_min,fpp,is_false_positive,is_variable_star,is_binary_suspect,secondary_eclipse_depth_ppm,n_vetting_pass,n_vetting_fail,n_vetting_warn,vetting_flags,total_score,candidate_class,is_anomalous,anomaly_flags,fit_method,log_likelihood,r_hat_max,n_divergences,mcmc_converged,json_path,figure_dir,tid,novelty_status
TIC 258913532,TESS,TESS,57,258913532,0.0,0.0,0.0,7.3514,0.0,2.36850860294988,19.1159819905832,8.43315664660862,7.117730844628329,196.04486729352112,8.415498740743548,3.7079233052151626,4.621740090338625,0.5011152758677017,confirmed,True,8.375168146992749,0.008415498740743549,2857.3081020763975,2.487046518287185,0.00010857712470535574,108.57712470535574,0.00796226799976338,0.0,0.514316223645303,17.412487357087308,88.30739658693858,0.39288913840213435,0.24350478119193616,-8.765030278641616,1.0000030435501421,0.8694631686446999,0.0774820937648322,0.0807161318484431,897.0199129512051,153.48972848604924,1.410198225159316,63.397711700055936,4.621740090338625,4.621740090338625,0.04014470313809472,300.8060525253116,62.013075535313426,0.8683150472267571,17975,3,300.817933013606,0.9983450852512871,3.780698478444997e-10,0.0,False,False,False,1.0989441511233267,8,0,0,,100.0,A,False,,map,120253.96756938861,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258913532_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258913532/figures,258913532,NOVEL_CANDIDATE
TIC 238432056,TESS,TESS,17,238432056,0.889627,0.96,5489.0,5.3971,4.52192,1.6532670438182,29.0215028909291,13.003978595327686,123.37451462258512,1017.4989854419003,3.8473474971877732,8.204908593279377,28.399098464563668,1.9791000418230436,period_mismatch,False,3.8473474971877732,0.03579046652540052,1764.8082981674113,2.753838758840328,0.0005781022081057241,578.1022081057241,0.02162267700368075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1005441513178473,0.18718971056965822,0.04740556620686244,1048.7869055529106,286.82698462295696,1.9227708579780365,467.54016080550434,28.399098464563668,28.399098464563668,0.32173873855988394,434.6681401439673,302.61931101264344,0.7701055921239893,13021,7,0.0,0.8827991732866568,4.630391071753495e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238432056_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238432056/figures,238432056,NOVEL_CANDIDATE
TIC 359124667,TESS,TESS,17,359124667,3.73833,1.595,7151.0,8.01439,3.49547,1.21028711352273,65.8415481136058,0.4094219759623044,20.741925313962486,123.16726798722311,1.5993299185423329,0.18262898904058866,11.584776002231838,0.26828756930477904,period_mismatch,False,1.5993299185423329,inf,1764.9542772887871,3.7468022997947,0.0001334531877025258,133.45318770252578,0.010388949203572887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.240954929412528,0.37793213024236577,0.03127353117017003,3448.4334766406364,33524.197576982944,0.04305344849267748,107.93026555441773,11.584776002231838,11.584776002231838,0.10170232781706402,446.33998695533484,192.63196908835283,0.8671673939080567,14584,15,0.0,0.9770032854549437,9.675929436038787e-10,0.07142857142857142,False,False,False,48.05131570251309,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_359124667_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_359124667/figures,359124667,NOVEL_CANDIDATE
TIC 258876865,TESS,TESS,57,258876865,1.1021,0.92,5336.0,8.3951,4.31742,1.82562870267991,20.965071872026,20.7780616249909,16.483233765912924,2871.5572347303155,12.829658717848526,3.951255563566481,6.148336231905738,1.1324975344381996,period_mismatch,False,12.829658717848526,0.04468601647327475,2853.8704914247764,1.9831349781954977,0.0002944987079328554,294.4987079328554,0.015432946252763818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8573093470945639,0.16551387358500905,0.10432074087512695,764.9722971790212,81.18089087914434,0.969181206117698,238.17583004069678,6.148336231905738,6.148336231905738,0.05368676900654562,555.7753231890063,121.49903255923361,0.8436776746037463,17465,3,0.0,0.9973993634424659,3.780698478444997e-10,0.02857142857142857,False,False,False,4.936094295304727,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258876865_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258876865/figures,258876865,NOVEL_CANDIDATE
TIC 439961270,TESS,TESS,17,439961270,1.90674,1.396,6642.0,8.44463,4.02237,1.64147707928255,43.7822220191506,3.3594113080706807,7.823680802553596,130.72158434024317,6.278582783151135,0.08131397957790455,5.753587640310534,1.1518696163595414,period_mismatch,False,6.278582783151135,0.05630520294468955,1765.6920754476303,2.7455031868780537,0.00018193669913135757,181.93669913135756,0.012130181590664067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5256500662077186,0.2250729672104484,0.07444477248741013,1482.6280882891929,1145.5126138399135,0.28398221997606216,147.14130542248543,5.753587640310534,5.753587640310534,0.05613203727716069,514.6047301178661,117.85964314869302,0.7792323725911987,13074,4,0.0,0.9990119035035823,2.3151955358767474e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439961270_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439961270/figures,439961270,NOVEL_CANDIDATE
TIC 259258109,TESS,TESS,57,259258109,3.44643,1.207,6237.78,8.2938,3.44504,0.553397993031657,44.4282583981631,21.670275574848862,12.143023556691814,964.2628043690094,4.830456924527669,5.342297029304929,5.643676833677669,1.3552466014284097,period_mismatch,False,4.830456924527669,0.03586353329380243,2857.5703088723035,5.674069288368613,0.000111709013553285,111.70901355328499,0.009504981047388745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5771332285249473,0.3187757483205455,0.059546908187377096,2093.0995930264257,4550.200718143324,0.04157947943678012,90.34466471121924,5.643676833677669,5.643676833677669,0.046329876442074404,574.9581287749901,140.69607680349455,0.8683147050292552,17975,6,0.0,0.9921603769327272,8.453898800233037e-10,0.02857142857142857,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_259258109_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_259258109/figures,259258109,NOVEL_CANDIDATE
TIC 258866681,TESS,TESS,57,258866681,0.827538,0.91,5303.36,7.118,4.56153,1.2346731283706,23.2696286989997,18.596936791641955,8.072693803369736,220.639778402143,10.447391871264177,5.102079052474439,5.138577654083064,,period_mismatch,False,10.447391871264177,0.0341970785148078,2853.474148605535,2.244531502785186,0.00013421856809858745,134.21856809858747,0.010418697948867343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9414901726346016,0.08390077057370121,0.09063940343470747,706.7914369952977,59.16108069099389,2.26442384670774,108.54926694973258,5.138577654083064,5.138577654083064,0.0484804911985619,293.96520223338155,56.966496544880535,0.8680733958251803,17970,3,0.0,0.9978679941211169,0.0,0.0,False,False,False,3.7507427188554487,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258866681_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258866681/figures,258866681,NOVEL_CANDIDATE
TIC 354594372,TESS,TESS,17,354594372,1.39434,1.32,6469.0,8.0541,4.26991,1.8865492916185,32.0087442084711,0.6311074508541038,7.444702572129281,134.70262081038965,5.373691497877928,4.808062247452835,4.756107292714674,0.149859304338373,period_mismatch,False,5.373691497877928,0.015173011979797035,1766.3748885005912,1.7973197410720552,0.0001520525320839461,152.0525320839461,0.011089295979587315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.688445549962781,0.1504655989315291,0.06586749009832642,1312.7760773089215,704.098789276969,0.6866699400688515,122.97248532289139,4.756107292714674,4.756107292714674,0.0491261626961623,443.1142808999935,93.39294599323928,0.7695735784518933,13012,5,0.0,0.9863968778698065,2.070773839769784e-10,0.0,False,False,False,0.06376968908483605,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_354594372_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_354594372/figures,354594372,NOVEL_CANDIDATE
TIC 238301314,TESS,TESS,57,238301314,1.83674,1.07,5908.52,6.9059,3.93936,0.858053409676782,20.6655395955103,6.7054336953359295,8.35751445673243,145.8613131448683,7.209679941359601,0.18979006142126345,4.75129744744219,0.08284829400567678,period_mismatch,False,7.209679941359601,inf,2859.748895606523,3.6091136380460394,7.370169869580501e-05,73.701698695805,0.00772050832654381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.548488477286668,0.13799334315438597,0.07470848003063993,1292.1779287114791,660.9372916667877,0.24351229251863307,59.60624882023231,4.75129744744219,4.75129744744219,0.04280526476591881,270.1385179580847,57.9194986458705,0.8682182976668256,17973,4,0.0,0.9976193347877992,4.630391071753495e-10,0.0,False,False,False,4.597527598071416,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238301314_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238301314/figures,238301314,NOVEL_CANDIDATE
TIC 118005686,TESS,TESS,57,118005686,2.20706,1.21,6248.0,7.1498,3.83323,0.710263665994634,28.2519046714761,11.005686567788894,8.444428689735451,247.22084175288205,4.816058366228188,0.06257047751761603,4.6235074996062275,1.7648570386164095,period_mismatch,False,4.816058366228188,inf,2857.0749100130065,2.186980668530081,6.506184608678911e-05,65.0618460867891,0.007253879515313905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7482312372718407,0.15579339244473364,0.059477714078932965,1678.709984332277,1882.6677162660812,0.15871687886384916,52.61876802269069,4.6235074996062275,4.6235074996062275,0.030282865523633507,318.7419046312808,63.173754034158954,0.8680732552307091,17970,6,0.0,0.980847076285788,8.453898800233037e-10,0.02857142857142857,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_118005686_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_118005686/figures,118005686,NOVEL_CANDIDATE
