source_id,mission,instrument,sector,tic_id,stellar_radius,stellar_mass,stellar_teff,stellar_tmag,stellar_logg,stellar_ra,stellar_dec,bls_period,bls_power,bls_depth_ppm,tls_period,tls_sde,tls_snr,tls_odd_even_mismatch,cascade_status,cascade_confirmed,period,period_err,t0,duration_hours,depth,depth_ppm,rp_rs,rp_rs_err,impact_parameter,a_over_rs,inclination_deg,u1,u2,log_jitter,baseline,planet_radius_rearth,planet_radius_rjup,semi_major_axis_au,equilibrium_temperature_k,insolation_flux,stellar_density_gcm3,transit_depth_ppm,snr_adopted,snr_tls,snr_dutycycle,noise_ppm,cdpp_1hr_ppm,data_completeness,n_points,n_transits,residual_rms_ppm,transit_symmetry,timing_rms_min,fpp,is_false_positive,is_variable_star,is_binary_suspect,secondary_eclipse_depth_ppm,n_vetting_pass,n_vetting_fail,n_vetting_warn,vetting_flags,total_score,candidate_class,is_anomalous,anomaly_flags,fit_method,log_likelihood,r_hat_max,n_divergences,mcmc_converged,json_path,figure_dir,tid,novelty_status,discovery_priority,discovery_reason,science_priority_bucket,science_priority_score,science_priority_reason
TIC 258913080,TESS,TESS,57,258913080,1.95137,1.71,7443.0,8.94,4.09039,2.38762406009892,19.8935940291893,0.3562627117439943,100.54332685909382,1865.1588892388827,0.8650956123661775,9.787064586730176,7.1697556025917795,1.6688130823442096,period_mismatch,False,0.8650956123661775,0.0007226456445671992,2854.061396270376,1.6618409702798116,0.0005775672866900061,577.5672866900061,0.021612670892569998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.605348101407251,0.4104049789356235,0.021249045545669375,3145.957377455053,23221.074885898102,0.3245319074126124,467.1075431105424,7.1697556025917795,7.1697556025917795,0.0605553137240668,2888.8319565928336,644.4755130481697,0.8685082959916915,17979,33,0.0,0.9917542505818164,2.714358641549108e-09,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258913080_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258913080/figures,258913080,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,22,watchlist; class C; snr>=5.5; multi-transit; moderate odd-even mismatch
TIC 238295659,TESS,TESS,57,238295659,2.31836,1.369,6581.0,8.48623,3.84411,0.507192642781067,23.7808431356518,14.034656382348352,17.720249999583434,590.5188535603179,14.029758532573556,8.810901550888623,6.990289863250131,1.6264820633743993,confirmed,True,14.026408008105397,0.014029758532573556,2853.4841095532292,3.6135461612894413,0.0004792621283324916,479.2621283324916,0.014753137558888707,0.0,0.5162810503025131,11.725408441062134,87.47639565179735,0.19548945595514275,0.27082520332116633,-6.931844548669306,1.0000181589489125,3.734905906852339,0.3328356394079932,0.12639506344819548,1243.1455774700992,566.1857553898284,0.1549319498894504,217.65506783149266,6.990289863250131,6.990289863250131,0.05958481681826128,1101.6033436067341,256.0708106780827,0.8680424440463311,17952,3,1100.911157864003,0.9996218605470841,3.780698478444997e-10,0.0,False,False,False,0.0,8,0,0,,100.0,A,False,,map,96806.14042356862,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238295659_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238295659/figures,238295659,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,22,class A; snr>=5.5; 3+ transits; moderate odd-even mismatch
TIC 117928464,TESS,TESS,57,117928464,0.973477,1.086,5943.0,10.0292,4.49725,0.252615605014063,24.7389217594798,28.03184235969374,9.541045875811712,852.047874709827,2.5149075611175826,5.002400724779428,5.560678830216146,1.5926591004485589,period_mismatch,False,2.5149075611175826,0.010502308091725476,2853.9175045563247,1.2033737402980011,0.0002986474950494866,298.6474950494866,0.015541272844309513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6520632800351416,0.14722339782218832,0.037203969287086254,1340.8452452176944,766.276676147489,1.6600948559280528,241.53116162127228,5.560678830216146,5.560678830216146,0.04468272102851,1037.7138407155887,230.92439398476074,0.8684599262532302,17978,12,0.0,0.9908481187038619,5.34671506346024e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_117928464_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_117928464/figures,117928464,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,22,watchlist; class C; snr>=5.5; multi-transit; moderate odd-even mismatch
TIC 378650392,TESS,TESS,58,378650392,2.5527,1.252,6334.0,8.54504,3.72167,0.913325487505296,67.4299123621818,18.068208294435763,7.120814024536632,231.05157692715483,4.851708521792349,4.990115051346812,5.546747396300517,1.682632104819164,period_mismatch,False,4.851708521792349,0.03727990400350212,2884.8091209089334,4.302134471376379,0.00011733895600729571,117.3389560072957,0.009741554325203981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7154538950780363,0.2419873099863225,0.060454582802286556,1815.382109116047,2574.7981355350767,0.10614148452306875,94.89788067090039,5.546747396300517,5.546747396300517,0.04712514825580543,496.05048431823485,114.1857510569352,0.9758393706312275,19469,6,0.0,0.9881562722652293,4.630391071753495e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_378650392_S58.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_378650392/figures,378650392,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,22,watchlist; class C; snr>=5.5; multi-transit; moderate odd-even mismatch
TIC 439942975,TESS,TESS,17,439942975,1.22395,1.251,6330.0,9.04145,4.3598,1.07426932233509,42.5876955578389,14.970237487265441,15.657020463943146,1465.2384996163282,11.651285197660727,5.100546151927258,5.81958862812301,,period_mismatch,False,11.651285197660727,inf,1776.2650943358049,2.327830869369324,0.0015031287818098038,1503.1287818098037,0.034866250189670225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.659972106733376,0.41527278985058935,0.10838428315588745,938.2252368749472,183.69588352072103,0.9621581068992784,1215.6554022886792,5.81958862812301,5.81958862812301,0.09350155580409253,1659.760801222898,396.71770720033203,0.7789344173378038,13069,2,0.0,0.9810942062596975,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439942975_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439942975/figures,439942975,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; snr>=5.5
TIC 258877973,TESS,TESS,57,258877973,1.4577,1.45,6773.72,9.4131,4.2721,2.28053040151829,18.9329249835703,18.526612380061874,7.055385823564659,402.0581297436987,13.94986916155985,3.6342229926259075,5.739450495873224,0.8111931903208659,period_mismatch,False,13.94986916155985,0.11333689539097502,2861.363776125496,3.3682940855890733,0.0003791099682326493,379.1099682326493,0.017510145253770888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.787226746025532,0.24838333798087428,0.12837114295718147,1006.7747864094036,243.55682497373402,0.6601516371239867,306.60518680815517,5.739450495873224,5.739450495873224,0.05190393427935015,774.7028681256618,164.38241725373652,0.8684599099667734,17978,2,0.0,0.9958370274848547,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258877973_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258877973/figures,258877973,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; snr>=5.5
TIC 258866681,TESS,TESS,57,258866681,0.827538,0.91,5303.36,7.118,4.56153,1.2346731283706,23.2696286989997,18.596936791641955,8.072693803369736,220.639778402143,10.447391871264177,5.102079052474439,5.138577654083064,,period_mismatch,False,10.447391871264177,0.0341970785148078,2853.474148605535,2.244531502785186,0.00013421856809858745,134.21856809858747,0.010418697948867343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9414901726346016,0.08390077057370121,0.09063940343470747,706.7914369952977,59.16108069099389,2.26442384670774,108.54926694973258,5.138577654083064,5.138577654083064,0.0484804911985619,293.96520223338155,56.966496544880535,0.8680733958251803,17970,3,0.0,0.9978679941211169,0.0,0.0,False,False,False,3.7507427188554487,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_258866681_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_258866681/figures,258866681,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,20,watchlist; class C; 3+ transits
TIC 354594372,TESS,TESS,17,354594372,1.39434,1.32,6469.0,8.0541,4.26991,1.8865492916185,32.0087442084711,0.6311074508541038,7.444702572129281,134.70262081038965,5.373691497877928,4.808062247452835,4.756107292714674,0.149859304338373,period_mismatch,False,5.373691497877928,0.015173011979797035,1766.3748885005912,1.7973197410720552,0.0001520525320839461,152.0525320839461,0.011089295979587315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.688445549962781,0.1504655989315291,0.06586749009832642,1312.7760773089215,704.098789276969,0.6866699400688515,122.97248532289139,4.756107292714674,4.756107292714674,0.0491261626961623,443.1142808999935,93.39294599323928,0.7695735784518933,13012,5,0.0,0.9863968778698065,2.070773839769784e-10,0.0,False,False,False,0.06376968908483605,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_354594372_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_354594372/figures,354594372,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 201786935,TESS,TESS,57,201786935,1.28864,1.337,6511.0,8.86402,4.34394,2.48137407711717,48.9958408629417,11.380202902296348,7.282186190452106,439.0349787581904,1.139433185854651,6.310541854420389,4.532692153912089,0.5304229187789207,period_mismatch,False,1.139433185854651,0.005210236070894658,2853.4389540496513,0.41726266084693503,9.36107380667961e-05,93.6107380667961,0.008701016286131255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2243793258634748,0.10911039955626081,0.023521645274520886,2125.6138359915067,4839.5887094093605,0.8810828485991573,75.70768441152134,4.532692153912089,4.532692153912089,0.01862652025657051,662.1367572042845,125.1563000298703,0.8684113550031974,17977,26,0.0,0.9731688835413175,8.122243244018145e-10,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_201786935_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_201786935/figures,201786935,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 357392645,TESS,TESS,42,357392645,2.53627,1.362,6565.0,8.52126,3.76385,2.61842331884316,13.5949585542393,7.853124323132999,7.695159401283216,309.9916963413829,1.6580261114567942,0.12032125773073787,4.499917329205686,0.07278628179125471,period_mismatch,False,1.6580261114567942,0.01070247653406664,2449.0667188770108,0.811447922517061,0.00011058737011149233,110.58737011149233,0.009457142040683824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6192068322399082,0.23341026587870609,0.030391439010640498,2645.2185392894944,11606.92593002396,0.1177255741407918,89.43753557766941,4.499917329205686,4.499917329205686,0.03782593954130334,510.32330271301333,117.71971788945277,0.6688141727961878,11089,14,0.0,0.9770110984635797,3.9133947153494016e-10,0.014285714285714285,False,False,False,13.56304528199459,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_357392645_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_357392645/figures,357392645,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 347303291,TESS,TESS,57,347303291,2.44795,1.544,7012.0,8.09715,3.84911,1.42904867594158,57.9460699450451,2.358675105944835,7.124478117327842,304.36010768719603,0.6697137412307382,0.18913994606474524,4.041751556261641,0.9122263816486035,period_mismatch,False,0.6697137412307382,0.013133812067819772,2853.647671460669,1.2753082230134125,4.1047602383770254e-05,41.047602383770254,0.005761705340250766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5401676087019047,0.13725183006545957,0.017315693490024382,3677.2905965012205,43349.36961393757,0.1484293654425721,33.19724842787419,4.041751556261641,4.041751556261641,0.03131338150130056,394.55507545360757,79.87127619487983,0.8684595627245764,17978,43,0.0,0.9921448717120485,2.0343350908618317e-09,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_347303291_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_347303291/figures,347303291,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 354593915,TESS,TESS,17,354593915,1.193,1.159,6128.53,9.63169,4.34887,1.86610710574947,33.1297823907881,0.41301393690259974,7.817471572190134,114.23624929396414,3.351268976499126,4.779517776574365,3.776180145424066,1.1857519160404122,period_mismatch,False,3.351268976499126,0.013471756098405674,1764.8049518974176,0.7976903477606012,0.0002363472215222151,236.3472215222151,0.01382554937086015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8010975661415374,0.16050456825781534,0.04603964721628435,1375.9899494405,849.8299420260971,0.9625920459262899,191.1458154060915,3.776180145424066,3.776180145424066,0.03070468767736213,857.6026275307053,181.39379409849784,0.7701058716126723,13021,7,0.0,0.9998055572020097,0.0,0.0,False,False,False,44.536320625176984,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_354593915_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_354593915/figures,354593915,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 301789937,TESS,TESS,57,301789937,2.19366,0.907,5286.0,9.78053,3.71334,1.98966595382276,23.6577514107152,8.286335736257397,7.67484228179141,1480.6354264438326,4.7037388638290984,5.341082584317332,3.635837808591308,0.10905961335517496,period_mismatch,False,4.7037388638290984,0.017256256661832836,2853.4880039647237,4.020061540916595,0.00015877633857619422,158.77633857619423,0.01133182967677758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.714461915198598,0.24189890983229265,0.05318582278166264,1497.3336783120708,1191.6407696745155,0.1211656459980592,128.41036382349708,3.635837808591308,3.635837808591308,0.03200331266215626,1066.290790062661,191.3300351680671,0.8684598511870468,17978,7,0.0,0.9998388293084004,0.0,0.0,False,False,False,32.56602680590248,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_301789937_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_301789937/figures,301789937,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 177699087,TESS,TESS,57,177699087,1.91919,1.245,6318.0,8.78717,3.967,0.0389187163058826,46.5496135412315,14.673956668108131,8.044037038181255,1143.2393501037418,2.488205114643107,5.566234587883498,3.5595136592565275,0.18702681847669533,period_mismatch,False,2.488205114643107,0.008853495784307608,2854.734419126141,2.5792669487225264,9.772533752705481e-05,97.72533752705482,0.008890183728416729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.863129776246459,0.1660325603489368,0.038661486995636686,1963.378576121139,3522.7933895267015,0.24836797647130746,79.03536672500557,3.5595136592565275,3.5595136592565275,0.03299110949186576,672.0994176935293,124.30827870183619,0.8683629613528476,17976,12,0.0,0.999997391594037,1.6151150979875173e-09,0.0,False,False,False,0.0,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_177699087_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_177699087/figures,177699087,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 378534800,TESS,TESS,17,378534800,2.02531,1.01,5660.0,6.7085,3.8294,0.453783637767936,66.3060326363481,7.570196182186064,8.074523877721568,441.8929452618681,0.644648456515685,2.657988744284077,3.4352121750180395,0.4449058271969775,period_mismatch,False,0.644648456515685,0.003302957333091716,1765.000520691378,0.30876289433693,1.8955739991000087e-05,18.955739991000087,0.003915412458186406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8659312715049745,0.07716734922450333,0.014653917440215608,2934.8778569572655,17588.593346661433,0.17144586551072344,15.330454717721318,3.4352121750180395,3.4352121750180395,0.011350420931952656,248.74252499619953,51.57227504169982,0.8668703805564906,14579,36,0.0,0.974094319755879,2.5861654163759053e-09,0.23809523809523808,False,False,False,14.668438655940363,7,1,0,secondary_eclipse,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_378534800_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_378534800/figures,378534800,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 439953532,TESS,TESS,17,439953532,2.12919,1.058,5855.16,7.80622,3.80612,1.60843325502996,42.7527439243394,5.6098889318190865,7.613259097794349,266.59022573405355,0.7008588218913127,0.32250315575461097,2.4149733871039354,0.5222605445156818,period_mismatch,False,0.7008588218913127,0.00777903197634594,1765.1689236172467,0.2750525726178097,4.692255418414781e-05,46.92255418414781,0.006160244775691104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4322762323025613,0.12763710451518517,0.015735488737509625,3004.073643493774,19306.932649880862,0.15456906436975007,37.94861569642954,2.4149733871039354,2.4149733871039354,0.01697833784171857,391.81063617692286,83.15539425713953,0.7792919856657579,13075,33,0.0,0.9747046164682418,2.763579858688655e-09,0.0,False,False,False,4.887751767768123,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_439953532_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_439953532/figures,439953532,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 293265564,TESS,TESS,42,293265564,2.07475,0.967,5508.0,8.45736,3.78956,2.13995348984628,4.32666305817602,15.685007103519412,7.572513360576538,377.6963223565133,0.6716496005913556,4.411276938834469,1.301845397169396,0.7107060459945933,period_mismatch,False,0.6716496005913556,0.0028841559633226432,2447.7818629630247,0.2681741461939609,1.2725064266194686e-05,12.725064266194686,0.003208020530683205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7268040029291376,0.06476904132856173,0.014843465803410876,2872.1947045645375,16133.42187101313,0.15268955101523993,10.291395725284952,1.301845397169396,1.301845397169396,0.0039287754256169755,515.175592706088,106.4522353798561,0.6686331820446423,11086,35,0.0,0.9932035460479013,5.1573732033374175e-09,0.014285714285714285,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_293265564_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_293265564/figures,293265564,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,15,class C; multi-transit
TIC 293257184,TESS,TESS,42,293257184,0.859735,1.0,5621.46,9.2093,4.56934,1.81363894366909,5.42989986458116,11.166691996865854,10.01728042086553,747.1993384963182,5.854205532935384,5.333335959493173,5.48340782990937,1.6149494148309373,period_mismatch,False,5.854205532935384,0.028908583757301987,2448.476411907799,0.747539808190955,0.0005078687579339602,507.86875793396024,0.020266693316352582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9026631246032384,0.16955556939024272,0.06357357412152743,911.7963122465926,163.85598426760748,2.219148380704504,410.7388579790904,5.48340782990937,5.48340782990937,0.06400317573823426,710.39240881466,195.57657507917617,0.6685124427212242,11084,4,0.0,0.958556563916513,0.0,0.014285714285714285,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_293257184_S42.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_293257184/figures,293257184,NOVEL_CANDIDATE,WATCHLIST,moderate candidate,LOW_PRIORITY,12,watchlist; class C; 3+ transits; moderate odd-even mismatch
TIC 238301314,TESS,TESS,57,238301314,1.83674,1.07,5908.52,6.9059,3.93936,0.858053409676782,20.6655395955103,6.7054336953359295,8.35751445673243,145.8613131448683,7.209679941359601,0.18979006142126345,4.75129744744219,0.08284829400567678,period_mismatch,False,7.209679941359601,inf,2859.748895606523,3.6091136380460394,7.370169869580501e-05,73.701698695805,0.00772050832654381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.548488477286668,0.13799334315438597,0.07470848003063993,1292.1779287114791,660.9372916667877,0.24351229251863307,59.60624882023231,4.75129744744219,4.75129744744219,0.04280526476591881,270.1385179580847,57.9194986458705,0.8682182976668256,17973,4,0.0,0.9976193347877992,4.630391071753495e-10,0.0,False,False,False,4.597527598071416,8,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_238301314_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_238301314/figures,238301314,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,10,class C; 3+ transits
TIC 118005686,TESS,TESS,57,118005686,2.20706,1.21,6248.0,7.1498,3.83323,0.710263665994634,28.2519046714761,11.005686567788894,8.444428689735451,247.22084175288205,4.816058366228188,0.06257047751761603,4.6235074996062275,1.7648570386164095,period_mismatch,False,4.816058366228188,inf,2857.0749100130065,2.186980668530081,6.506184608678911e-05,65.0618460867891,0.007253879515313905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7482312372718407,0.15579339244473364,0.059477714078932965,1678.709984332277,1882.6677162660812,0.15871687886384916,52.61876802269069,4.6235074996062275,4.6235074996062275,0.030282865523633507,318.7419046312808,63.173754034158954,0.8680732552307091,17970,6,0.0,0.980847076285788,8.453898800233037e-10,0.02857142857142857,False,False,False,0.0,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_118005686_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_118005686/figures,118005686,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,7,class C; multi-transit; moderate odd-even mismatch
TIC 201442930,TESS,TESS,57,201442930,1.51017,1.454,6778.0,9.9926,4.24258,0.520844571278057,49.7899145919219,21.43086558985202,8.8831596709801,1875.8351358042491,14.133411547401337,4.125449068805168,2.1231512329568543,0.3109490367780977,period_mismatch,False,14.133411547401337,0.05978692135420527,2867.4819711335444,3.368320191329275,0.0004698026144348555,469.8026144348555,0.019492379650114283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.214438332028166,0.2864542412207162,0.12961366470035576,1020.4548776014717,257.06692648829585,0.5953427296960273,379.95286442418944,2.1231512329568543,2.1231512329568543,0.047727714733939525,1043.7093704620725,202.539498333125,0.8684595239765825,17978,2,0.0,0.9937580693876675,0.0,0.0,False,False,False,0.0,7,0,0,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_201442930_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_201442930/figures,201442930,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,5,class C
TIC 437731963,TESS,TESS,17,437731963,1.9313,1.026,5741.0,9.73409,3.87751,1.74959583455425,28.0861817704104,19.198565151654876,7.152130808542333,553.2506531326087,6.27022673526676,0.11290683438421348,4.751801924309522,2.2029832526573174,period_mismatch,False,6.27022673526676,inf,1769.0788360739061,2.989596603528796,0.00030135288775356983,301.3528877535698,0.015611506909030261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2923724911670758,0.2933993333691244,0.06712267692074245,1358.2587143258463,806.8651945723993,0.2008529908323071,243.7191479706996,4.751801924309522,4.751801924309522,0.05532860877715106,905.663084247262,181.20742641950824,0.7693959078189178,13009,4,0.0,0.9993381465263397,0.0,0.07142857142857142,False,False,False,37.14585801795067,7,0,1,,50.0,C,False,,cascade_only,0.0,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_437731963_S17.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_437731963/figures,437731963,NOVEL_CANDIDATE,REJECT,low quality or likely false positive,LOW_PRIORITY,2,class C; 3+ transits; moderate odd-even mismatch
TIC 301747091,TESS,TESS,57,301747091,2.26893,1.464,6804.0,7.93573,3.89197,1.75833543408351,22.8444538405097,1.5437094713496284,29094.21663702927,238970.5599672034,1.5430071512715622,29.711824417955643,2292.764995730947,4.289451019041563,confirmed,True,1.543773113962658,0.0015430071512715622,2855.626183846517,2.8847508181176043,0.26917449207086586,269174.4920708659,0.4683931245021719,0.0,0.4667596107949962,2.8124110476454494,80.44674735744614,1.0,0.8489757916566615,-5.163668633257179,0.9999570584902945,116.05023044611508,10.34180073535779,0.029684790756017442,2623.690330651159,11233.660137458632,0.17674939998643785,219392.1190809071,2292.764995730947,2292.764995730947,34.57322309340428,69873.30248149332,68361.5498885496,0.8680250707798539,17969,19,5727.519746463691,0.981576993242117,1.487198392167635e-09,0.23809523809523808,False,False,True,0.0,7,1,0,odd_even_mismatch,40.0,X,True,"Olağandışı derin transit: depth=26.9%, SNR=2292.8 | Fiziksel disi yaricap: 116.1 R_earth",map,67262.29869455309,0.0,0,False,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/json/TIC_301747091_S57.json,/mnt/c/Users/Gamze/Desktop/projects/AstroTransit/outputs_discovery/targets/TIC_301747091/figures,301747091,NOVEL_CANDIDATE,REJECT,radius too large,LOW_PRIORITY,0,radius too large
