tid,source_id,sector,sector_count,sector_list,pool_priority_score,verified_priority_score,st_tmag,st_teff,st_rad,ra,dec,exotic_target_theme,exotic_target_score,exotic_target_reason,estimated_luminosity_lsun,estimated_mass_msun,hz_center_au,hz_center_period_days,sector_count_resolved
440056119,TIC 440056119,17,1,17,32.77320666666667,40.77320666666667,10.837,3819.0,0.572046,3.67536681689479,46.5684731792872,GIANT_HZ_HOST_SYSTEM,75.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.062712664055361,0.5882465726784413,0.250424966916961,59.67974508898932,1
150970759,TIC 150970759,57,1,57,32.97719333333333,40.97719333333333,10.7534,3853.0,0.556754,5.38270308135094,19.5736418718855,GIANT_HZ_HOST_SYSTEM,75.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0615484950376062,0.5732976725021244,0.2480896915182213,59.60918910511114,1
150816111,TIC 150816111,57,1,57,35.950873333333334,43.95087333333333,10.0719,3877.0,0.511986,3.13963484024442,21.7134413515699,GIANT_HZ_HOST_SYSTEM,75.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.053357329524248,0.5294137068865977,0.230992055110664,55.72989156974034,1
437745749,TIC 437745749,17,1,17,32.58408,40.58408,10.8678,3866.0,0.539472,3.52526128267241,27.8429613097959,GIANT_HZ_HOST_SYSTEM,75.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0585706341585272,0.5563786586699954,0.2420137065509456,58.29951444880093,1
257305725,TIC 257305725,42,2,"42,43",31.44838,47.44838,10.9568,3902.0,0.587442,7.70600831079852,5.22885444186566,GIANT_HZ_HOST_SYSTEM,74.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0720731922470163,0.6032769666604464,0.2684645083563493,65.4127143916369,2
406767163,TIC 406767163,17,2,"17,24",31.44130333333333,47.44130333333333,10.6736,3967.0,0.647263,4.95559902170607,54.6970963384594,GIANT_HZ_HOST_SYSTEM,74.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0934770667033715,0.6614952693847969,0.3057401947787885,75.91990572443324,2
403308552,TIC 403308552,17,2,"17,24",34.35047,50.35047,10.407,3821.0,0.584653,5.26792315932858,55.7331274246793,GIANT_HZ_HOST_SYSTEM,74.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0656446332122728,0.6005556724344207,0.2562120863899142,61.12417458017404,2
405226902,TIC 405226902,42,2,"42,43",31.967893333333333,47.967893333333336,10.193,4114.0,0.664344,4.34774800075438,11.4225363495895,GIANT_HZ_HOST_SYSTEM,74.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.11390371628347,0.6780681825932383,0.3374962463250073,86.96749519854666,2
201503102,TIC 201503102,17,3,"17,57,84",29.53296,53.53296,10.0684,4409.0,0.711844,0.652005603512046,51.9452319299075,GIANT_HZ_HOST_SYSTEM,71.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1725141661035556,0.7240450476181912,0.4153482467804043,114.9015807075476,3
194528489,TIC 194528489,17,3,"17,57,84",30.65317,54.65317,10.1609,4245.38,0.699173,4.89418537692418,40.3016599966558,GIANT_HZ_HOST_SYSTEM,71.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1430639745630871,0.7117957922112538,0.3782379866738494,100.70713272868235,3
461590771,TIC 461590771,18,4,"18,20,25,26",27.91070333333333,59.91070333333333,10.3933,4524.37,0.647968,5.07234973713949,86.3414209129815,GIANT_HZ_HOST_SYSTEM,71.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1585018311050174,0.6621797274758119,0.3981228844276819,112.7529717461124,4
150905990,TIC 150905990,57,1,57,37.744076666666665,45.744076666666665,9.45048,3885.0,0.574567,4.49649764396099,20.9568032830665,GIANT_HZ_HOST_SYSTEM,70.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.0677548144974969,0.5907090777071555,0.2602975499260356,63.11150293725412,1
405230222,TIC 405230222,42,1,42,36.24303,44.24303,9.52313,3929.0,0.658945,0.303589252841202,13.972117270657,GIANT_HZ_HOST_SYSTEM,70.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.0932225888668425,0.6728321087741546,0.3053237443548118,75.12383322958614,1
44560052,TIC 44560052,57,1,57,35.176093333333334,43.17609333333333,9.91804,3916.0,0.618508,7.83372754586124,33.6270279898583,GIANT_HZ_HOST_SYSTEM,70.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.0810505722473198,0.6335458570138561,0.2846938219338801,69.70569490401063,1
303206437,TIC 303206437,57,1,57,37.28302,45.28302,9.56705,3875.0,0.582378,5.23830473811511,17.6377723845256,GIANT_HZ_HOST_SYSTEM,70.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.0688955956022041,0.5983354197650157,0.2624797051244231,63.49820703527092,1
83955820,TIC 83955820,17,1,17,34.552533333333336,42.552533333333336,9.809,3994.0,0.65948,0.349835679443017,34.2818474680541,GIANT_HZ_HOST_SYSTEM,70.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.099708047287624,0.6733510594910571,0.3157658108276195,78.97999627979839,1
58732360,TIC 58732360,42,2,"42,43",33.636430000000004,49.63643,9.4103,4088.0,0.832237,3.28835044918008,5.59527917955405,GIANT_HZ_HOST_SYSTEM,69.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1742738793557494,0.8399137073159055,0.4174612309613307,107.4971905782995,2
408515120,TIC 408515120,42,2,"42,43",33.32348,49.32348,9.7825,4028.0,0.764652,5.60499161977342,6.66755016228725,GIANT_HZ_HOST_SYSTEM,69.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1386692655728691,0.7749802544480682,0.3723832240755068,94.28227806951988,2
44453366,TIC 44453366,17,2,"17,57",31.35658,47.35658,9.5974,4454.0,0.680382,6.74554997193064,30.7829094850517,GIANT_HZ_HOST_SYSTEM,69.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1641349972205376,0.6936097266782014,0.4051357762781973,113.09242884140642,2
405189795,TIC 405189795,42,2,"42,43",31.39278,47.39278,9.7052,4298.0,0.763642,3.62297353594702,7.80675752693826,GIANT_HZ_HOST_SYSTEM,69.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1792833537642996,0.7740077622292294,0.4234186507043586,114.38591284336476,2
365961623,TIC 365961623,17,2,"17,57",32.35039,48.35039,9.8191,4079.0,0.804821,3.74607087859692,33.2615253697497,GIANT_HZ_HOST_SYSTEM,69.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1615504347851671,0.813606359966118,0.401933371076808,103.18442671140188,2
406767596,TIC 406767596,17,1,17,32.110153333333336,40.110153333333336,10.7867,3946.0,0.552638,5.11702170974958,54.4832731883235,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0667120862524649,0.56927053672827,0.2582868294212171,63.54542122625261,1
115480517,TIC 115480517,17,1,17,30.22948,38.22948,10.7453,3998.0,0.713932,7.45725697729517,36.5031918943614,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1173220293007421,0.7260624988374859,0.3425230347009412,85.92863170886747,1
51942109,TIC 51942109,57,1,57,31.89083666666667,39.89083666666667,10.2701,4125.0,0.632043,3.33957827744598,15.89408811895,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1042038520130918,0.6467095801640007,0.322806214334687,83.3006532976909,1
150908292,TIC 150908292,17,1,17,29.549706666666665,37.549706666666665,10.7644,4110.0,0.680936,4.68810765444983,23.5989522105693,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1191995424343978,0.6941462478829035,0.3452528673804141,88.9345835170081,1
259191180,TIC 259191180,17,1,17,31.91207,39.91207,10.8636,3881.0,0.595853,0.371548964844995,47.4146588550438,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0725683990019114,0.6114798829304516,0.2693852241714667,65.3070090234488,1
194258999,TIC 194258999,17,1,17,30.877963333333334,38.87796333333333,10.8311,3994.0,0.618097,1.9224722233657,41.331893728179,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0875871154732363,0.633145907311925,0.295951204547703,73.90409285145496,1
257303702,TIC 257303702,43,1,43,31.003533333333333,39.00353333333334,10.7463,3982.0,0.64946,7.62194742018115,4.33903555952655,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0955442486374441,0.6636281316572393,0.3091023271304248,77.05152573512925,1
150902992,TIC 150902992,57,1,57,32.83735333333333,40.83735333333333,10.2502,3902.32,0.730918,4.32380993614973,19.5863470495376,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.111615251895442,0.7424636983618055,0.3340886886673088,81.85501081632476,1
406770227,TIC 406770227,17,1,17,33.84535666666666,41.84535666666666,10.0213,3963.0,0.671111,5.81243823506764,54.7520269632304,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1000874706608782,0.6846279722877123,0.316366039044772,78.5502715158467,1
303241161,TIC 303241161,57,1,57,31.38174,39.38173999999999,10.3152,4118.0,0.670746,5.54508110059183,15.5472732364306,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1165618045417188,0.6842742335204626,0.3414114885907017,88.08304667834047,1
437734974,TIC 437734974,17,1,17,30.53228,38.53227999999999,10.7039,4121.0,0.597712,2.16454618517012,29.1572214090355,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0928301641762157,0.6132921082768757,0.3046804295917539,78.43743357039146,1
411534427,TIC 411534427,57,1,57,31.59336,39.59336,10.8541,3929.0,0.591524,7.05477722152046,19.4936182690845,GIANT_HZ_HOST_SYSTEM,68.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.0751220733095769,0.6072587083928126,0.2740840624873635,67.25568851635785,1
415779282,TIC 415779282,17,2,"17,57",28.96913333333333,44.96913333333333,10.6693,4153.0,0.7412,5.64074031410506,36.6863108859878,GIANT_HZ_HOST_SYSTEM,67.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1472357442773907,0.7523824212919212,0.3837131015190786,100.0877316285483,2
405210193,TIC 405210193,42,2,"42,43",29.478963333333336,45.47896333333334,10.7045,3952.0,0.843637,4.09739052904822,6.34053854068936,GIANT_HZ_HOST_SYSTEM,67.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1564133044795045,0.8508398801004834,0.3954912192192192,98.48533674567646,2
257292435,TIC 257292435,42,2,"42,43",28.801996666666664,44.80199666666667,10.4983,4047.0,0.914647,7.29871153266786,3.0760333797613,GIANT_HZ_HOST_SYSTEM,67.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.2021783073961423,0.9187362206783384,0.4496424217043386,114.89356959654738,2
437739969,TIC 437739969,17,3,"17,57,84",35.40754,59.40754,7.7785,4766.0,0.742846,3.01676554162231,27.0989540581755,GIANT_HZ_HOST_SYSTEM,65.4,Star is favorable for detecting temperate giant/HZ-host systems.,0.2565124452382021,0.7539696246457298,0.506470576873131,151.61585880301465,3
57916666,TIC 57916666,17,3,"17,57,84",34.49383,58.49383,7.8927,4796.0,0.763537,4.5870400674696,30.9561465371252,GIANT_HZ_HOST_SYSTEM,65.4,Star is favorable for detecting temperate giant/HZ-host systems.,0.2778891449717969,0.7739066578639728,0.527151918304199,158.9094117707242,3
407430919,TIC 407430919,18,6,"18,19,24,25,58,59",29.19571333333333,77.19571333333333,9.4243,4705.0,0.756542,5.92196415413379,75.0544784714333,GIANT_HZ_HOST_SYSTEM,64.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.2526965471749308,0.7671696105652792,0.5026893147610468,148.62573314329163,6
440155387,TIC 440155387,17,1,17,30.86687333333333,38.86687333333333,9.9669,4231.0,0.767386,5.61436647927218,47.7857430091574,GIANT_HZ_HOST_SYSTEM,63.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1700178638121046,0.7776124015114528,0.4123322250468724,109.66790619636622,1
437749972,TIC 437749972,17,1,17,31.20881,39.20881,9.8923,4307.0,0.699699,3.82171413956875,29.219832070111,GIANT_HZ_HOST_SYSTEM,63.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1517807532582758,0.7123045041744455,0.3895904943120094,105.23735089145435,1
191080974,TIC 191080974,17,1,17,30.858566666666665,38.85856666666666,9.8301,4428.0,0.65877,7.67470231542111,47.5024277100564,GIANT_HZ_HOST_SYSTEM,63.5,Star is favorable for detecting temperate giant/HZ-host systems.,0.1503116997848065,0.6726623539678731,0.387700528481464,107.50687864356112,1
461591456,TIC 461591456,18,5,"18,19,20,25,26",21.325360000000003,61.32536,10.8692,4934.0,0.774784,5.29240823488495,84.1361331979146,GIANT_HZ_HOST_SYSTEM,62.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.3205181136006331,0.7847324492740889,0.5661431917815785,175.63814936433263,5
468255882,TIC 468255882,19,10,"19,25,26,53,58,59,73,78,79,85",31.15525333333333,111.15525333333332,7.8916,5185.0,0.773668,4.21881887414485,81.6636346885349,GIANT_HZ_HOST_SYSTEM,62.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.389761575029466,0.7836585973137676,0.6243088779037713,203.5288785210102,10
57963994,TIC 57963994,17,1,17,25.69526666666667,33.69526666666667,10.953,4446.0,0.71094,4.98102612998659,32.9249299520423,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1779256018265401,0.7231714999908679,0.4218122826880935,117.6652998948688,1
372130412,TIC 372130412,17,1,17,26.70083,34.70083,10.7902,4463.0,0.661337,1.24188061671195,32.2697666559243,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1563320056334393,0.6751521887604662,0.395388423747382,110.51603858432642,1
238390421,TIC 238390421,57,1,57,25.84555333333333,33.845553333333335,10.9712,4357.15,0.762673,1.10031629226863,25.6932324489866,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1888780538252225,0.773074686968052,0.4346010283296883,119.01881511635362,1
303194523,TIC 303194523,57,1,57,27.908293333333333,35.90829333333333,10.6654,4295.47,0.730119,4.89213888703876,17.7974877259555,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1635026409092392,0.7416926372062956,0.4043545979820673,109.0490331960802,1
58101457,TIC 58101457,17,1,17,27.36272333333333,35.362723333333335,10.761,4281.67,0.757936,6.21349760035156,32.2339899591329,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1739452401180967,0.7685124520007137,0.4170674287427594,112.22101233331884,1
117954205,TIC 117954205,57,1,57,27.784703333333333,35.78470333333333,10.2957,4762.69,0.501008,0.477859844801133,26.004049704538,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1163572074479076,0.5186237816819458,0.341111722823927,101.04363888515108,1
127420134,TIC 127420134,17,1,17,27.87033,35.87033,10.8175,4329.53,0.644692,5.71861640366464,39.4250458403167,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1315716392515475,0.6589988656283462,0.3627280513711995,98.29232439697998,1
437739765,TIC 437739765,17,1,17,26.16175,34.16175,10.9253,4455.74,0.667255,3.01769136404436,26.5168676088373,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1581094209961977,0.680890453219089,0.3976297536606104,110.98643798875136,1
150904278,TIC 150904278,57,1,57,26.894170000000003,34.89417,10.9889,4277.0,0.717523,4.42998217043492,21.0013889724253,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1552113101992003,0.7295314776644661,0.3939686665195601,105.74521647395224,1
118003683,TIC 118003683,57,1,57,30.4531,38.45309999999999,10.2894,4166.0,0.73393,0.618314302328961,25.953043689638,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1461776760653284,0.7453699984865575,0.3823318925558375,100.01498183139216,1
22569262,TIC 22569262,17,1,17,29.77397000000001,37.773970000000006,10.4188,4238.0,0.690083,3.14431241540541,34.2670748715323,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1384016212266099,0.7030015173146352,0.3720236836904472,98.8480204574688,1
440635126,TIC 440635126,17,1,17,28.34272,36.34272,10.9283,4172.0,0.684408,6.5408872097952,25.191089796138,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1278503920179985,0.6975082094301072,0.3575617317583056,93.5065666286292,1
177707467,TIC 177707467,17,1,17,29.313583333333337,37.31358333333334,10.0956,4365.82,0.758885,0.246419528694974,47.6150277260319,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1884993912308942,0.7694265538811543,0.4341651658423258,119.12121198375569,1
427328143,TIC 427328143,42,1,42,32.30513666666666,40.30513666666666,10.1615,3962.79,0.769228,2.34426625903734,3.83781683046186,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1314646871759433,0.7793855148509681,0.3625805940421293,90.32768790535712,1
439958588,TIC 439958588,17,1,17,29.58781,37.58781,10.3285,4207.64,0.770119,1.7321937026181,47.0374817606571,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.167480669037491,0.780243117243418,0.4092440213827087,108.25520001774647,1
293258061,TIC 293258061,42,1,42,29.51036,37.51036,10.3561,4219.91,0.756599,1.91818874188394,2.56436756854534,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1635456476004652,0.767224521140193,0.4044077739120073,107.24035188165756,1
283859631,TIC 283859631,17,1,17,29.72599,37.72599,10.4597,4271.0,0.651021,2.26207138301094,27.6515934891432,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1270582857785124,0.6651433416053618,0.3564523611627679,95.3092044330536,1
439999494,TIC 439999494,17,1,17,28.912396666666663,36.912396666666666,10.4936,4344.0,0.657987,2.2856812936412,42.1642412864446,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1388956367639525,0.6719027948408397,0.3726870493644132,101.38027225011749,1
118031332,TIC 118031332,57,1,57,26.343386666666664,34.34338666666666,10.89,4506.0,0.621328,1.0027559408935,24.7180331281226,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1433842043483667,0.6362896795633394,0.3786610679068641,106.6936980127699,1
257488638,TIC 257488638,70,1,70,29.32416000000001,37.324160000000006,10.5459,4126.61,0.777049,0.452040669074563,4.90950203515992,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1577484959411853,0.7869116692456742,0.3971756487263354,103.06261371442284,1
201863561,TIC 201863561,17,1,17,29.92617666666667,37.92617666666667,10.0138,4314.0,0.773529,2.6834805332558,49.9567350921182,GIANT_HZ_HOST_SYSTEM,61.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.1867103847578573,0.7835248415133418,0.4320999707913174,117.20339579708882,1
407423779,TIC 407423779,18,4,"18,19,24,25",29.72513,61.72513,9.2495,4736.0,0.747687,5.46949963737239,74.139187108774,GIANT_HZ_HOST_SYSTEM,60.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.2533851416211151,0.7586366821072311,0.5033737593688363,149.76459758088382,4
306119022,TIC 306119022,17,3,"17,57,84",29.645776666666663,53.64577666666666,9.4235,4602.0,0.797689,4.29365563595752,29.5310895300748,GIANT_HZ_HOST_SYSTEM,60.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.2571274093251178,0.8067554781213383,0.5070773208546383,146.8353232581162,3
373236404,TIC 373236404,18,11,"18,19,24,25,52,58,59,78,79,85,86",24.39143333333333,112.39143333333334,8.4334,5467.0,0.99833,2.19309440124477,73.0185418532785,GIANT_HZ_HOST_SYSTEM,60.0,Star is favorable for detecting temperate giant/HZ-host systems.,0.8021198238299113,0.9984134337248768,0.8956114245753631,309.82357009246545,11
194459612,TIC 194459612,17,2,"17,57",30.98285333333333,46.98285333333334,8.5916,4837.0,0.800908,4.18775993835299,41.0691634675609,GIANT_HZ_HOST_SYSTEM,59.15,Star is favorable for detecting temperate giant/HZ-host systems.,0.3163474392288117,0.8098479741279133,0.5624477213295576,171.20313656640016,2
274805229,TIC 274805229,18,4,"18,19,24,25",24.57887333333333,56.57887333333333,10.4291,4708.0,0.813806,7.81609266008073,73.7586716294639,GIANT_HZ_HOST_SYSTEM,58.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.2931448723447334,0.8222328865418753,0.5414285477740653,160.47394512165815,4
388583017,TIC 388583017,18,4,"18,19,24,26",26.45684333333333,58.45684333333333,10.2463,4741.33,0.671354,0.068221465327439,79.4122481445533,GIANT_HZ_HOST_SYSTEM,58.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.2052100406055202,0.6848634697492707,0.4530011485697583,134.56656867630596,4
336766231,TIC 336766231,42,3,"42,43,57",22.479803333333333,46.47980333333334,10.6875,4951.0,0.717853,7.26337501267509,13.4728131571192,GIANT_HZ_HOST_SYSTEM,58.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.2789571228055463,0.7298502207417059,0.5281639166069056,164.1067497375297,3
468264605,TIC 468264605,18,4,"18,19,25,26",24.48059333333333,56.48059333333333,10.7235,4693.0,0.718374,4.88076293715739,81.3698971924304,GIANT_HZ_HOST_SYSTEM,58.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.225526789924697,0.730353433535906,0.4748966097212077,139.86926435582262,4
388604517,TIC 388604517,18,3,"18,25,26",23.665803333333336,47.665803333333336,10.7118,4720.0,0.782033,0.610530364787658,83.8284301012586,GIANT_HZ_HOST_SYSTEM,58.65,Star is favorable for detecting temperate giant/HZ-host systems.,0.2734719983664202,0.7917057983987632,0.5229455022910324,155.23618453534007,3
326682209,TIC 326682209,57,6,"57,58,77,78,84,85",23.39043333333333,71.39043333333333,7.2731,5965.0,1.14755,1.9670231497224,55.5770423444705,GIANT_HZ_HOST_SYSTEM,58.25,Star is favorable for detecting temperate giant/HZ-host systems.,1.5020339083138443,1.1396802871888303,1.2255749297019112,464.20360525485455,6
347304330,TIC 347304330,57,6,"57,58,77,78,84,85",24.92213333333333,72.92213333333333,7.6466,5810.62,0.97363,1.42362806353121,58.3132590674968,GIANT_HZ_HOST_SYSTEM,58.25,Star is favorable for detecting temperate giant/HZ-host systems.,0.973581926244397,0.9749318302778416,0.986702552061358,362.5621611706813,6
369730972,TIC 369730972,57,6,"57,58,77,78,84,85",23.256116666666664,71.25611666666666,7.9301,5686.83,1.12999,3.73585148460554,58.7821288252751,GIANT_HZ_HOST_SYSTEM,58.25,Star is favorable for detecting temperate giant/HZ-host systems.,1.2031641800123078,1.1231063174376774,1.096888408185768,395.9346039282679,6
293361880,TIC 293361880,42,2,"42,43",28.37653333333333,44.37653333333333,9.7332,4742.77,0.683425,5.25716570624603,1.00271383893176,GIANT_HZ_HOST_SYSTEM,56.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.2129142306918587,0.6965564504767073,0.4614263003902777,137.17203532863903,2
257203315,TIC 257203315,42,2,"42,43",26.08316333333333,42.08316333333333,9.8238,4954.0,0.700497,6.92211205722539,4.84068478027447,GIANT_HZ_HOST_SYSTEM,56.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.2662755428117525,0.7130762398124729,0.5160189364856221,160.33218116507365,2
57962744,TIC 57962744,17,2,"17,57",27.661463333333334,43.66146333333333,9.2486,4954.0,0.772747,4.97859031896172,34.6023995063541,GIANT_HZ_HOST_SYSTEM,56.9,Star is favorable for detecting temperate giant/HZ-host systems.,0.3240360837441477,0.7827723224463848,0.5692416742861925,177.303588286132,2
